ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
-0.30560826252747725,0.5074641281920361,0.1695817120756094,-0.31470193033091737,-0.19979322247125955,0.04819034037767755,0.030764852752944775,-2.0287277172635183,0.640636073302828,0
1.2396988138974556,0.03737437483039654,-0.5278906757883951,0.36596214995023496,0.09164324787850509,-0.14357197594486454,0.33430882525983696,-0.16366616418385074,-0.8222575178888059,0
-0.015961111512525866,-1.7141893546629694,-0.4669538299382715,-0.5243724231989781,1.0205270657769756,-0.2935340536259615,-0.5517330717769082,-2.2709664868927932,-0.7240402865569693,1
-0.5334708489919215,-0.13938541619685657,0.6886158234238317,0.014214903315853945,-0.3453650036824656,0.26882456281845024,1.5583386346297625,-0.3334199110748937,0.7044837657575372,0
-0.014388941888384197,0.3350187722967158,0.051716908671332266,0.6026368907007735,0.2320784391460127,0.94651395322685,-0.6343675633576427,1.0651829684709855,0.21526727285889438,1
-0.12611602558342158,-0.23112004554324633,0.6001563289223734,0.5638983196690118,0.5254015071984843,0.4795378762848993,-0.5708099466493862,0.5391556611539787,0.7091401082575267,1
,-0.5124574379745963,0.4116829761105956,0.11301837418476032,,-1.4207482434655243,-1.2220103688246777,-1.4948110242465376,-2.9525868928457126,1
1.271630527505886,0.4040390769742567,-0.5872118692556163,-3.1524067901263266,,-1.627501317826692,-1.8839166154941118,0.23613593249125123,0.29116757640182805,0
-1.923058541359025,2.9169374358588285,3.4247678702979605,0.4229883086620911,,-0.31064951271923136,0.6975553506578486,1.3211857697260008,-1.1743763584959959,1
-0.6956759005415213,-1.3842182650121688,-0.21635665967237425,0.3876127941558175,-1.4100467518659676,0.6395074930550513,1.146141909659317,2.013583535155764,-0.2513480250039566,1
,-1.4827022711321995,-0.7780911105430115,1.2212172232525402,-0.6413434813828963,1.6924595912968081,0.7053906071835692,-0.8421579199681648,2.6678396870901007,0
-0.3212508044485836,-0.29048853126862484,-0.6075313437077835,-0.41124237368197897,1.0926152037332455,-0.2604778004319549,0.2265759369028788,-0.25875061107781855,-0.18786173540002235,1
,0.5995466640705962,-0.561434745573534,-0.9452521760184143,-0.16151416633950666,0.12116243155731087,-0.01911995331002532,-0.40015776339829273,1.9246762597039548,0
-1.1723975257490036,-0.1469049379530019,0.31576881840989357,-0.057811331776712015,0.08708670009917435,-1.023377758899914,0.5087019116661329,0.6747736273379291,-0.9898391343642894,0
-0.7409716615350882,-0.3701165863727722,2.126155033078545,-0.04159367374873694,-0.04076387700161647,1.6875962923149397,2.333906309630131,-0.46272558857807294,-0.07662483777467972,1
0.578109455417595,-2.4475528254867482,2.600875124974514,-1.2234906455957457,,-0.7235312359463186,-0.25170245951050596,1.29453884370017,-2.0068954343963754,0
-1.4825014632904223,0.20960731141628788,0.7508023685239231,-1.156681616927944,-0.23999954240946153,1.0150952797304524,-0.0574592728992148,-0.07387610793819967,1.3295011225306603,1
-0.3981856950955074,-0.12844946560787823,-0.42187086313919864,1.0859959458631163,0.0557728299249263,1.1211865269337788,2.777177954776893,-0.896279681589221,-1.6977099439183831,0
0.5532076638844742,-0.30993749476109944,-0.07085148140757697,0.45637832749561,1.4471236595688612,0.4303749751925827,-0.1029073478527775,1.2169552095732414,1.483322872130798,1
,0.5447531628223256,-0.044752850689363105,0.7337967792508294,,0.5789341619284334,0.4430115894433952,0.4195763239975231,0.3677537472247954,0
0.05727456689202707,-0.4787636557820081,-1.268713442365543,0.7278534897271027,0.18413952332101366,-0.8421988079765609,-0.6657329034008266,1.0450695373842176,-0.10456275300550281,0
1.784440295770026,0.1955177635166247,-1.3689716016967792,-0.14210148486389032,0.08900369627380526,-1.148501062622033,2.9429110375990324,0.33728880394433586,0.9381154561579946,0
1.7831963586386155,0.0838839604227779,-0.06750741439443028,-0.1940037639932402,-0.1077240163024932,0.05034562093534837,0.521914212978641,-0.434831887253179,-0.7373363366125828,0
,-0.694817790491099,0.5078882767628127,-0.5149409390697834,-0.9745516453785594,-0.7354843778119298,-0.29848864261762986,0.3555256320187416,-0.9664890632839733,0
-0.31603327150027083,0.45192124086462065,0.7838098314776384,1.1184495682004147,-1.5996788178072678,0.966907600164735,-0.06003185161782326,0.16138558704971737,0.1757840869455766,0
0.10526198519272488,0.006168072528979531,2.503866115099981,-1.160340692379956,-1.7628170443697855,-1.2586633951393122,-1.8581485558999145,0.1859238960192441,0.7381868919705944,1
-0.2926492657798482,-0.7488885596695561,-0.8138784628845669,-0.017593259326142145,0.1152613639820787,-0.25381082590382836,0.42756130176445667,-0.4798823555425294,0.4798607609341433,0
-0.0927952463642485,-0.7096252351285668,-0.22129397141099258,-0.25865405459014684,,-0.6398056845989739,1.7310924598975055,,0.7744159374773585,1
1.4265262039629008,0.33820335613616437,0.16889965051096092,-0.3797564016335451,0.30965778669356325,-0.07177610822452293,-0.994142801097962,,-0.7209621295921468,1
,0.9170110363652212,-0.40769530902556345,-0.6812003879315442,0.6028847828842034,-0.7329270613024153,-1.2125320154908863,-0.3198848943381099,-0.7103088609746663,1
0.09529245995059339,-1.2989751365057272,1.0277031294756578,-1.4491100762397888,-1.7438543732259433,0.30298956625138657,-1.0351746919430191,,-0.7664586742168968,1
1.3130369813150486,-0.944386391023952,-1.216688982868455,-0.3079957221581769,0.9364772365459887,-0.07381471863019658,-0.2735953863915254,0.407500315456898,-0.35109535714962536,0
0.23299124359683993,0.34807086558386247,-1.307912081241222,1.141732901135308,,0.1964568063814851,1.3620209886054062,-1.382590198558315,-1.3116862209045348,0
-1.0707273907387234,-1.0163234443393543,-0.2740016741830628,1.2501191241439116,-0.46739651548712985,0.8048077119874942,0.37890015034706687,-1.0877816871210335,-0.49065692500066144,0
1.321098636543231,-0.9458000027659087,-0.45199272296963644,0.6301131363511527,,1.3338928858490717,-1.8457466149288422,-0.41197364854014223,0.29110110645205506,1
0.3133546447999707,-0.17065409522878175,-0.6403724414070319,-0.8621367662778318,,-0.29099759463265956,-0.10527844633214806,1.7871086904783786,0.5024717203282806,0
1.57472479221374,-0.0187826831159188,-1.2129808239296906,-0.5293032964328676,0.7890106413432855,-1.2642721488758553,-0.36037405832480435,-1.7855400621748532,0.9075764859697355,0
,-0.13037673270828215,1.369159931309999,1.168514883016397,0.7178474626713959,0.5957665928249785,0.5034109141495615,-0.9571853509556053,-1.2343408215482128,0
0.1568781763723837,-0.23484610822720497,0.24904588327732255,-0.1656558611452975,-0.17810718123439184,0.9111966523666818,-0.26747256720431173,-0.027463023114296287,-0.031307851649850844,0
-0.932862238207584,2.3158333248188625,2.4468089960560766,-1.8583315751173664,0.7995451600571479,0.3015139006586562,0.667057318921154,-0.3143171599278585,-0.23413574170999618,1
-0.5183696871193513,-1.0150631265297796,0.6876880604806092,0.8823175733302454,1.0403729041977534,-1.610684909940983,-1.3132978223831007,-0.9970857351582473,-1.313575615125782,1
0.5655222204573659,0.1733046935054955,-0.1832939767096317,-0.893317697475023,,0.6313333963943829,-0.6069465909734295,-1.3860622494433399,1.0973836006451338,0
0.3721861592360599,0.1112588181142345,1.1246240766868256,0.3312007225899224,-1.0330477129143754,1.9364249378832272,0.789379212411003,-1.6615476186640117,-0.8502782330297922,1
-1.5798211289387656,-0.31777978395753,1.3392895348558362,-0.47203505834076925,-0.4116621456288278,-0.2468593332331913,1.6587392132057468,-0.24822350674948115,0.6935757670736027,0
1.8558013823352635,0.5280012039372647,0.3811258487565849,-1.1997806367845916,-0.35250774826688924,-0.7903855319251721,-0.07836979028142525,0.10254666159273626,-1.3586006217981845,0
,-0.5616349590661628,1.3943679689209056,-0.4296048805348892,-0.5326511238615248,1.7734463382319845,1.0170049434783772,0.16238700196320302,0.05903615050231407,1
-0.322725149726958,-1.234989686615963,-1.052200708850752,1.6703264279500358,0.19489758106723043,-0.09175940784758797,-1.17817249024278,0.7357165509052221,-0.2420877889839756,0
-0.5098853246888772,-0.631147307298973,-1.186870426631242,-0.03015763284328372,,0.04805899140914918,0.4332354753740832,1.256261780765786,-0.874592105904877,0
-0.43843175244622795,-0.3258158331817563,-0.5443529951925957,0.1399049655892585,-0.08476528083287481,-1.2318456225795666,-0.7920639335337257,-1.1522147882019345,-0.40501881196815986,1
1.7399279190916306,0.377348573293599,1.4968925030995395,0.7824008711342643,0.08561451323261302,0.44422141329372494,-1.2625426773588158,-0.9523720651965747,0.7213397468253334,1
-1.1886773330503984,-0.03436057499181165,0.11149103004704872,-0.09340376527565611,-2.116610991672672,0.5805739242069591,-0.789383753783966,-1.036328115232888,-0.040978114683872115,0
-1.3909231388913217,-1.8253984939640326,-0.33527128315287985,0.09876366627834257,2.0718051187376134,-0.8423213268547338,-0.25954948806308065,0.5897357334127997,-1.1677666940454992,1
-0.1285496164823502,-1.7808938187102936,-0.8120765891113599,1.6240573694500908,-0.34950062971620893,-1.7185220681484614,-0.020650244377182315,-0.7262358367129356,0.8015477152238318,1
-0.5825820777463979,-0.22688075516403824,0.5938341879029718,-0.17994891448257158,-0.32984249429540174,1.1873308412695658,-0.2281320913159845,-0.7793595449729528,1.122086531933883,1
-0.673216040735947,0.03131991842934505,-1.3060992423558826,-1.135277287531756,1.9942609117408276,-0.177510135872604,-1.3221670254895432,-0.44254431507033803,1.6138731409975222,0
-0.2994949769772994,-1.6983462313249493,0.4055035039068154,0.07249600590555598,-0.9248017380003852,-0.6362949149445749,-0.0650334413041568,0.4890875037770967,-0.5393131193317348,0
-1.745256406255369,-0.3190611178479939,0.9621422795225597,1.7026182621528638,-1.3678178807206038,-1.7706835179778704,-0.2445400667647033,,-0.9215904327572085,0
0.7036179412886783,-0.2508752300266289,-0.2449538990626435,-1.3258382167863987,,-1.171253416438626,0.2469178812882665,-0.5258226017746132,-0.4183144288759285,0
0.8407051175743043,-1.3328894944458836,-0.6952932277256947,2.5153876021583637,-0.10883595933107769,0.058473350097809976,-0.5876929173838479,-0.8449207041668453,-0.0016611757759582165,1
-1.9500232692891148,-0.5217447977555626,-0.38312806692559925,-0.40502723756641207,-0.0603676206603083,1.3767209398597173,-0.1020089563535735,,-0.7455019162923895,1
-3.8433996445095104,-1.9412472427447036,-0.5823067178256203,1.3764423970807969,2.6654311604727967,-1.2827961867031374,-1.1636116970661348,-1.4022680436323178,1.5413101869862111,1
-0.6165699221494312,-0.9152284490535937,-0.08454321409518319,0.3611297959328888,-0.5392309171611158,-1.0568686767963866,-0.1912202319603498,1.7940051649620101,2.701695727730413,0
,1.247512221095016,1.5133123495600864,0.32107523033325436,1.147906722893617,-0.7562570557284362,-0.2429619488448093,-2.0264608706382594,-0.17196934819322057,1
1.3482376504975895,0.13082731933469025,0.5295398812903965,-0.17289262138380956,0.14846879628893178,-0.7695804339983817,-0.03260482004415045,1.2679558134440334,1.1166057728847134,0
0.23793844274484333,0.5024772186245147,-0.609836375447175,-1.0528246932926348,0.7931612461423462,-0.8316865185554709,-2.471566360043143,-1.2128317214514224,1.3244602630860167,1
-0.09746402744819774,0.9746017815607702,-0.9243281043376212,-0.6691082892336853,-1.2542365936928364,-0.28587780496546983,1.0839191324801576,0.026116653781047175,0.32229526320755664,0
0.9703981503939463,-0.3012078088803339,-0.9485057164445584,-0.5157239187353461,-1.9088637593106232,-0.41533056436530735,-0.5675979064372477,-0.812939950052107,-1.1406133793593014,1
-1.4181199893921272,1.3719111081487192,-0.42318906394795036,0.18603350852117023,-2.3142870121289794,-0.8764561767265128,-0.4672088878749038,0.5567505485201147,0.7964807774527068,0
-0.1974578307807946,-1.291761657839429,-0.7405086662243574,-0.6447780005114715,0.2257781399206705,2.113462752417004,0.872813931980869,-0.6298882918574604,-1.2096829102206328,1
0.4694740057623355,0.20632200676533335,-1.2330848883869696,-0.5425128588180105,1.4741761207320412,-1.086428854207797,0.6164664936246267,-1.1342606109865574,0.37813759516645934,0
2.6026705255816918,1.2628232677211155,-0.022054112250709267,-2.5404487977559995,,-0.6455178204990139,0.47271456667156264,-0.11505130986348829,2.2973720451733026,0
-0.3631237184997316,1.007432353485154,0.04623920625838107,3.446526240641776,-3.409224226492054,0.6539076409868104,-1.2995914521385556,0.019297514018589035,0.8383178952989665,1
-0.04012218478986029,0.19525981844658177,0.16259437772255983,-1.1770591251021332,0.04562855480979017,0.5508012539456699,-0.10971229979302553,-0.16027332591836405,2.605398931755609,0
-0.8307773250663905,-0.05982794154304385,-0.6671129560844271,-0.4824933703991402,-0.35783130579347533,-0.4840274406977669,-0.6725538232572739,-0.8522500590648687,0.3606081075007216,0
-0.20094640090824356,0.15970178479251898,0.43256697025060065,1.423203472032849,-0.1452533954310167,1.145186440846462,1.056029827616307,1.4597122652347354,1.5963254142711183,1
,0.9763676492146225,-0.3932096409813674,-0.7574707413878463,,0.6020986518370461,-0.17635203420251547,-0.7303366096845492,0.2091712485797814,0
-0.9763998112290239,0.13086878685230194,-0.11832141776672554,1.7127841023440282,1.3697794671330168,0.13453445463452865,0.21435486498366924,0.05015685890012174,-0.2621815872912395,1
1.3041016859948757,-0.30012527830813407,-0.7097575786136238,0.6570463273522258,0.0038267111275892677,-0.008240706119982118,-0.6300120972959024,2.848510748802172,0.7257050190082257,1
-0.353196361669761,-0.36901126575032883,-1.271470321319174,-0.1773200756661385,1.0862361041205846,0.049250193037691375,-0.19197790054455588,2.1219741103956182,0.803668984531613,1
1.1833568019347542,0.989856177327676,-0.6001932920330162,0.01889740365500611,-0.3152926699328653,0.3696444935424624,-0.5029394115281611,0.6756870808340263,-0.3922246293691884,0
0.5919295084743261,0.25588249200226443,-0.18770955457718252,-1.622620521337272,1.7495268244637796,1.0983085283704224,2.224750074981893,0.25808992326220326,-0.05636908381573821,0
1.2523482417568033,0.597546981780386,-0.8958001416964121,-1.3149831099991665,-0.003709636360951305,-1.412075797351607,-1.058191220750813,0.16988897053074623,-0.6712560819750499,0
-0.3362144404346071,-0.03963221111711703,-0.7540818749250674,-2.7441852397009616,,0.12143199619246894,-1.0341558038950314,,-0.21548149275057632,0
-0.49670653567869666,-0.5217877646441976,0.40772569178865176,1.1485966992740715,0.1887263581224654,0.3993204471651172,-0.05751530193857854,,2.2441329508250307,0
-0.2263200378122253,1.0118508357465479,0.11857664009430895,1.653609787199264,-0.3007412362080217,1.1754320426034306,-0.33838990261306356,0.11678667988698826,0.981265803538509,0
0.15959218902781858,0.052801429321786525,1.4951648678064628,-1.1582939880385534,-0.8003671679403426,0.2677052712276845,-0.5673191304087276,-0.2223608709297247,0.3871582236934802,1
-0.15134613506920397,0.2567720706578292,-0.17105978262292243,1.679840890794564,1.3007434218489173,-0.4531340079165514,-0.5946589684363066,-1.04065522213704,-1.0652688223205924,0
1.143592177436031,-0.0685428223474504,-0.9902313190812253,-0.970549056891409,-0.24624218792337146,-1.3436770603722032,0.8763501319365805,-0.30329508239026287,0.5202308074880928,0
,0.25823935978688645,0.2856805096980466,0.4197771452611867,,0.1788240865276935,-0.5129676684298888,3.2015634967122217,0.46002915882590234,1
0.45957690197403916,-0.5289893184097922,0.6217254134320699,0.24978120315238958,-0.4382701277462943,-0.8293507794423234,-0.49725549452734885,-0.8605481566322615,-0.8095626992916797,0
,0.2781624678390196,-0.18788592246142963,-0.18756198019013756,0.5202826088472364,0.6887559246917024,-0.5827776412219766,0.26014558644351593,0.18308605085002874,0
-1.7731606218345737,1.0129353417069245,0.4564543079313566,-0.36697930153623465,-1.2459383416426897,1.014747346770172,0.5728091988931796,0.018411987614872286,-0.2914547004598325,0
-1.1872489126600458,1.1185329675144011,-0.4809254454769338,0.12117769963759813,,-0.27616044631712655,-0.421822487338923,-0.6684097005755031,-0.667950367124396,1
0.8162623626654018,0.8252046868977234,0.6109834775604425,-0.3974944623486492,0.464598669830097,-1.3351348783639618,-1.0981243839795345,-0.13210800379428617,-0.6404317548391212,0
0.018238280810968448,0.6037974388911445,-0.22630319817418276,1.5731772502264445,0.37148745848571035,-1.1635404626829544,1.0008691399969956,1.0883467392504214,0.32562342944815426,0
1.7281735040936252,2.0625703957930788,-0.9873022753950378,-0.3406990835305261,-0.9118666479768066,0.44372295734311845,-0.6849125744168645,0.595111362538093,-0.8319436179872601,0
-1.7871342637154286,-1.4278838306746853,-0.17759604216634475,-2.4164808181736364,-0.7422571597787588,0.008534829376108981,0.5587264160220506,0.11363514224401043,-0.4770172310978896,0
0.3308864076665673,0.5293443440694682,-0.505852916348307,0.6446001269690099,,-0.5215172807669458,-2.801158019461711,0.2756978567155244,-0.6700230198993233,0
2.2727161380281355,0.73687632957049,-1.3012924733781641,-0.36936029068031906,-0.9070068542068948,-0.14986147737087285,0.15921877381218208,-0.46908353470352643,0.2502426241683064,0
0.6798140958223703,-1.5824825781224712,1.598375756332711,-1.6138413853319777,-0.8592425782370349,2.2056057462038607,1.8177406881592146,,-0.705017113927601,1
-0.6730008268170075,-0.5510297637204099,-1.0156288704416616,0.5271262623587154,,0.134008918645755,-0.14647261402155357,-0.39911377544833854,1.0861353089688626,0
-0.32156864670782115,0.2136719120263782,0.034893399814097024,-0.5409843079228318,1.5879553725193443,1.4940882264952475,-0.6558063394534077,0.3068053498724007,0.4263588708155369,1
1.1258899759289738,0.9969244075860668,0.7269133176986106,-1.1268499002260288,0.44071623403261306,0.5956530661121192,0.13156388620935913,-0.848149830870002,0.060446353396590234,0
-0.36744953968288396,1.3458752044393099,0.845438750673513,-0.209475052408988,0.1943887145255358,-1.9854837422756746,-0.20753682056402248,1.6506663434469702,0.6901367642943714,1
-0.03496171447986329,-0.14026077527397285,0.8214446181985985,1.2087618925950443,,0.8596017193242319,0.8950714603292103,-1.4462128243627377,-0.36064347629500176,1
,-0.9845767373690555,-0.6971314587940394,2.5828172719310927,,-0.8082220264894968,0.9096649788507073,-0.38023237750086264,0.5405240015170872,0
0.5830308801744165,1.4635248805723506,0.9622768951804828,0.38204136989333004,-0.61785619186031,-1.435071002406338,2.5544085706889446,-0.2940804449015751,-0.6968135806776687,1
0.5572726586738246,1.2601977612216937,0.16427246638995813,-1.1043119465962206,-1.2053268641006625,0.6464217149136143,0.30682402479976933,-0.7808816912837524,-1.4554199603406166,1
0.04451363168597637,-0.8788174553437813,0.9997735339695991,-1.0221795556170563,,0.13461982330969072,0.4049557267701265,-0.2771457028471309,1.2630591466009442,1
1.1088403081598577,-0.23114115749712028,1.1283019509294068,3.791026190377342,-3.6411978661260807,0.6574887872840832,-0.664171771443503,0.6966934262142847,0.07031820286015472,1
0.4023243282884654,0.9638027316159854,-0.37343026463023016,1.643250366307491,,-1.2019454954674988,-1.8324284508945894,0.019890859828413793,0.8239900999417298,1
-0.20111041042978414,-0.5917704022879308,1.4184135695431404,-2.671606404567031,0.8637351762046852,-0.45463623397207426,0.9183411814056794,-0.09151931764492446,-0.3903830598039935,1
0.3901551688013452,-0.2287506027950324,-0.7483396185644299,-1.2974178260671623,-0.2623654571719375,1.1904262162930326,0.5597141076944138,-0.5583646698909565,1.2024482316807226,1
0.41283379086919364,0.7125506784159409,0.9897791481182096,-0.19977321995547648,,-0.2634918771143999,-0.45459631259942923,0.2472916210390586,1.468890934498452,0
-0.29250187072754286,0.24234953199320164,-0.07056553233251103,-0.7101108307538457,-0.5136733621037622,-0.16537534117714323,-0.6962436894750148,-0.2360931751529003,-1.4364230831419844,0
-2.623870466683527,1.9651064048612918,1.9433644153512324,0.3541417745072717,-0.7282404606012555,-0.2855249279979153,-0.8959433327068114,0.17751401894262342,-0.36111698709665635,0
,-0.4061358991971737,-0.19870002396215483,-0.1996369806405028,1.1508315146699915,-1.0034473851329664,-0.9479316559819628,0.3293450031007394,-0.09311928170759554,0
-0.41682909769298726,-0.5563637026570319,0.4445759103299175,0.1175807713942776,-0.09528319392285939,1.7288010152274786,-0.6934537253600125,-0.3459028880182524,2.6611773135125993,0
-0.23361760623006667,0.035875975444861166,-0.11580724561296449,-0.30055003683010845,0.08149825629776782,2.6499220417185563,0.39661420720065393,-0.16442919009473334,0.6790659862255907,1
-0.7683182954460707,0.3461945103143593,0.020107837990877328,-0.3212778268280126,0.4552386586235835,0.4828579237767854,0.17849150118460785,0.7060144915434996,0.9363283457001159,0
,1.1963502499591299,-0.9214574264140216,0.9092086854748217,,0.24640150935187616,-0.03559420515128511,-0.9019366596206108,-0.38157885454602763,0
0.3368370953397289,-0.7988657052092303,1.6076120851935263,-0.6721111296253192,-0.7807917121672487,-0.2700318804067596,-0.5347078084203641,0.8367422150531709,1.0334770877180932,1
-0.34040044699064015,0.26768453806055226,-0.9601857240021552,-2.0974697622121448,,-1.2128704899583478,0.418843053021702,-0.8930002769513147,0.30474722872489673,0
-0.003274631043943532,-2.5674338696234735,-1.52674659777058,-1.8249828805693926,-2.3784359342442447,0.10257917012717424,2.7851705574835823,1.7118532029398332,-0.09271010054495057,0
-1.449445384091744,1.180270785502107,0.6914696221278493,2.3569278207146422,-3.5201881973444134,0.2270845481078998,-0.7511417453275399,1.3948293992888807,-1.364612435197716,1
0.3000974705578029,0.521273234407728,-1.2249168052533366,0.69332269759282,1.0488253713938365,-1.0434922694425,0.43176493168563584,0.05386562195650749,1.572627038356741,1
-0.004206270096841038,-0.828296497860074,0.8807625244145395,-1.0483385849528757,0.40318931296490357,-0.9041137111675436,1.4333372278765224,-2.2142846491345654,-0.6088802776564213,1
,1.1203907380967821,-1.5098956933328753,-0.769572801805961,,-0.3191080014521979,-1.6682184373521456,0.20740229675501848,-0.7190861000041804,1
,-0.5425128845531573,-1.3104544559762548,0.26778746173251056,0.4911957095741657,-0.7226726035754785,0.12699064523830572,-0.5512413659500398,0.21373772231450686,0
1.1981538069389635,-0.019644650226806705,0.18811528764786378,0.2522075551120602,0.3625723176024987,1.5413724643309348,0.3052390667182327,0.5881237603616712,0.6863059460113083,0
,-0.6038452253908155,0.3086988162205968,-0.44939890594433424,-0.5126161173136519,-0.6080103832511814,-1.2731850668073101,-0.9992781952152383,0.8743605615607143,1
0.7468012254884628,-0.019819577669938786,-0.4500417143036332,0.19791573735632695,0.7644150355750527,-0.7049373162383223,0.8356039656379456,,-1.7772231929689584,0
0.6974571882890764,0.5547164461011974,-1.3219219014246226,-0.5117125882657055,-0.1554978156008808,-0.2861879748940227,0.24819688784536229,0.3941258191426044,-0.9514524195102084,1
-0.45695535189944,0.33689170894133036,-1.3836015146924814,1.6741199573025674,-0.3134936778874912,0.49488224347203263,1.4932342396975247,-0.49805822241270875,0.10151362983668855,0
-0.1504030468859136,-0.8738524504113283,2.0967975342639207,-2.3527262011717496,-1.6423188006818106,-1.5523336573465207,0.5338383480765752,0.3698937118513263,-1.1291291827895698,1
0.19614622091445322,0.6869493105898664,-1.5770301055912734,-0.5174107978248175,-0.5510846216797725,1.1372086570810782,0.2845201607283281,-0.9553883714315619,1.1812597028205585,0
-1.2165781480839954,-0.21960376731093467,1.4739296218790803,-0.23413861885799783,0.1737720315664606,-1.1682825593840687,-0.40861530874166796,-0.30847443524794416,0.8805364512907712,0
-0.720158752006666,-0.18105070407540608,-1.0527032928186701,1.1537722299932258,-0.23857576575301026,0.9056657369582687,-0.5591346624782354,-0.7547713761152274,1.2114418822003823,0
,0.6599380631663606,1.7833973947508235,0.7504239513501445,,-0.7249961000349416,0.35597616645838787,-1.841347533550323,-1.2389047369587707,0
-0.9551838438573905,1.0047038704575573,-0.7305728949127064,-1.8579748354463914,1.1995095246763836,-0.21379212714894943,-1.0656254865298924,-0.1598632188515482,-0.46248058067363595,0
0.974781119980704,0.21222000058563711,-0.9503150523990985,-1.6028265845491239,-0.7304625825849607,0.5936219482408132,-0.5748492080667604,-0.21897932322820238,0.5667705599276651,0
-0.2358058858316646,-0.3235702633324234,1.414157084443361,-0.3483016954954012,0.6464813156975524,-1.5085209009517548,-1.2256032336810474,-0.9937441127440099,0.9306011273948859,1
,0.1879035841787827,0.021549201365210907,-0.12241791169024976,-0.6909411396589259,0.09581248000340245,-0.16896981033502853,-0.13233395167522288,0.6651588509071926,0
-1.114887182919186,0.2380252094030522,0.03670138644780988,0.5956242508320105,-0.4483805163492362,-0.3363380869329927,-0.08457376469502442,1.0344850658232967,-1.3275400731681126,0
